filename;left;top
pdp10ki10_size=1900_led_INSTRUCTION08_on.png;492; 504
pdp10ki10_size=1900_led_INSTRUCTION07_on.png;448; 503
pdp10ki10_size=1900_led_INSTRUCTION06_on.png;410; 504
pdp10ki10_size=1900_led_INSTRUCTION05_on.png;366; 503
pdp10ki10_size=1900_led_INSTRUCTION04_on.png;324; 504
pdp10ki10_size=1900_led_INSTRUCTION03_on.png;283; 504
pdp10ki10_size=1900_led_INSTRUCTION02_on.png;238; 506
pdp10ki10_size=1900_led_INSTRUCTION01_on.png;197; 507
pdp10ki10_size=1900_led_INSTRUCTION00_on.png;156; 504
pdp10ki10_size=1900_led_PROGRAM_COUNTER35_on.png;1637; 452
pdp10ki10_size=1900_led_PROGRAM_COUNTER34_on.png;1592; 452
pdp10ki10_size=1900_led_PROGRAM_COUNTER33_on.png;1551; 452
pdp10ki10_size=1900_led_PROGRAM_COUNTER32_on.png;1510; 452
pdp10ki10_size=1900_led_PROGRAM_COUNTER31_on.png;1465; 454
pdp10ki10_size=1900_led_PROGRAM_COUNTER30_on.png;1424; 453
pdp10ki10_size=1900_led_PROGRAM_COUNTER29_on.png;1379; 453
pdp10ki10_size=1900_led_PROGRAM_COUNTER28_on.png;1341; 453
pdp10ki10_size=1900_led_PROGRAM_COUNTER27_on.png;1298; 453
pdp10ki10_size=1900_led_PROGRAM_COUNTER26_on.png;1255; 453
pdp10ki10_size=1900_led_PROGRAM_COUNTER25_on.png;1211; 453
pdp10ki10_size=1900_led_PROGRAM_COUNTER24_on.png;1170; 454
pdp10ki10_size=1900_led_PROGRAM_COUNTER23_on.png;1128; 455
pdp10ki10_size=1900_led_PROGRAM_COUNTER22_on.png;1087; 456
pdp10ki10_size=1900_led_PROGRAM_COUNTER21_on.png;1045; 454
pdp10ki10_size=1900_led_PROGRAM_COUNTER20_on.png;1001; 453
pdp10ki10_size=1900_led_PROGRAM_COUNTER19_on.png;960; 456
pdp10ki10_size=1900_led_PROGRAM_COUNTER18_on.png;918; 457
pdp10ki10_size=1900_led_PI_OK_8_on.png;833; 453
pdp10ki10_size=1900_led_PI_REQUEST7_on.png;747; 453
pdp10ki10_size=1900_led_PI_REQUEST6_on.png;705; 457
pdp10ki10_size=1900_led_PI_REQUEST5_on.png;661; 457
pdp10ki10_size=1900_led_PI_REQUEST4_on.png;620; 454
pdp10ki10_size=1900_led_PI_REQUEST3_on.png;578; 457
pdp10ki10_size=1900_led_PI_REQUEST2_on.png;537; 454
pdp10ki10_size=1900_led_PI_REQUEST1_on.png;492; 454
pdp10ki10_size=1900_led_IOB_PI_REQUEST7_on.png;410; 454
pdp10ki10_size=1900_led_IOB_PI_REQUEST6_on.png;369; 454
pdp10ki10_size=1900_led_IOB_PI_REQUEST5_on.png;324; 454
pdp10ki10_size=1900_led_IOB_PI_REQUEST4_on.png;283; 455
pdp10ki10_size=1900_led_IOB_PI_REQUEST3_on.png;241; 455
pdp10ki10_size=1900_led_IOB_PI_REQUEST2_on.png;201; 457
pdp10ki10_size=1900_led_IOB_PI_REQUEST1_on.png;156; 453
pdp10ki10_size=1900_led_POWER_on.png;1633; 402
pdp10ki10_size=1900_led_RUN_on.png;1547; 403
pdp10ki10_size=1900_led_STOP2_on.png;1465; 404
pdp10ki10_size=1900_led_STOP1_on.png;1424; 403
pdp10ki10_size=1900_led_STOP0_on.png;1379; 404
pdp10ki10_size=1900_led_KEY_MAINT_on.png;1297; 401
pdp10ki10_size=1900_led_KEY_PG_FAIL.png;1255; 404
pdp10ki10_size=1900_led_MODE3_on.png;1128; 404
pdp10ki10_size=1900_led_MODE2_on.png;1086; 407
pdp10ki10_size=1900_led_MODE1_on.png;1042; 404
pdp10ki10_size=1900_led_MODE0_on.png;1001; 407
pdp10ki10_size=1900_led_PI_ON_on.png;832; 405
pdp10ki10_size=1900_led_PI_IN_PROGRESS7_on.png;746; 404
pdp10ki10_size=1900_led_PI_IN_PROGRESS6_on.png;705; 405
pdp10ki10_size=1900_led_PI_IN_PROGRESS5_on.png;661; 405
pdp10ki10_size=1900_led_PI_IN_PROGRESS4_on.png;619; 405
pdp10ki10_size=1900_led_PI_IN_PROGRESS3_on.png;578; 408
pdp10ki10_size=1900_led_PI_IN_PROGRESS2_on.png;537; 405
pdp10ki10_size=1900_led_PI_IN_PROGRESS1_on.png;496; 405
pdp10ki10_size=1900_led_PI_ACTIVE7_on.png;410; 405
pdp10ki10_size=1900_led_PI_ACTIVE6_on.png;368; 405
pdp10ki10_size=1900_led_PI_ACTIVE5_on.png;327; 405
pdp10ki10_size=1900_led_PI_ACTIVE4_on.png;286; 405
pdp10ki10_size=1900_led_PI_ACTIVE3_on.png;245; 407
pdp10ki10_size=1900_led_PI_ACTIVE2_on.png;200; 405
pdp10ki10_size=1900_led_PI_ACTIVE1_on.png;160; 405
pdp10ki10_size=1900_background_buttons_row3_right.png;1146; 223
pdp10ki10_size=1900_background_alarms.png;571; 80
pdp10ki10_size=1900_background_buttons_row3_left.png;218; 227
pdp10ki10_size=1900_background_buttons_row2.png;129; 146
pdp10ki10_size=1900_background_buttons_row1.png;124; 62
pdp10ki10_size=1900_voltmeter_-_upper_panel.png;807; 91
pdp10ki10_size=1900_knob_SPEED_CONTROL_FINE_7.png;1676; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_FINE_6.png;1678; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_FINE_5.png;1675; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_FINE_4.png;1675; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_FINE_3.png;1676; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_FINE_2.png;1677; 159
pdp10ki10_size=1900_knob_SPEED_CONTROL_FINE_1.png;1678; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_FINE_0.png;1676; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_COARSE_5.png;1557; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_COARSE_4.png;1556; 157
pdp10ki10_size=1900_knob_SPEED_CONTROL_COARSE_3.png;1557; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_COARSE_2.png;1558; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_COARSE_1.png;1558; 158
pdp10ki10_size=1900_knob_SPEED_CONTROL_COARSE_0.png;1560; 158
pdp10ki10_size=1900_knob_IND_SELECT_3.png;1440; 158
pdp10ki10_size=1900_knob_IND_SELECT_2.png;1439; 158
pdp10ki10_size=1900_knob_IND_SELECT_1.png;1440; 159
pdp10ki10_size=1900_knob_IND_SELECT_0.png;1440; 158
pdp10ki10_size=1900_knob_MARGIN_SELECT_7.png;1028; 161
pdp10ki10_size=1900_knob_MARGIN_SELECT_6.png;1028; 160
pdp10ki10_size=1900_knob_MARGIN_SELECT_5.png;1027; 160
pdp10ki10_size=1900_knob_MARGIN_SELECT_4.png;1028; 160
pdp10ki10_size=1900_knob_MARGIN_SELECT_3.png;1027; 159
pdp10ki10_size=1900_knob_MARGIN_SELECT_2.png;1028; 159
pdp10ki10_size=1900_knob_MARGIN_SELECT_1.png;1031; 160
pdp10ki10_size=1900_knob_MARGIN_SELECT_0.png;1032; 159
pdp10ki10_size=1900_knob_VOLTAGE_5.png;702; 159
pdp10ki10_size=1900_knob_VOLTAGE_4.png;698; 159
pdp10ki10_size=1900_knob_VOLTAGE_3.png;703; 159
pdp10ki10_size=1900_knob_VOLTAGE_2.png;701; 159
pdp10ki10_size=1900_knob_VOLTAGE_1.png;702; 159
pdp10ki10_size=1900_knob_VOLTAGE_0.png;705; 158
pdp10ki10_size=1900_lamp_DOORS_OPEN_on.png;588; 250
pdp10ki10_size=1900_lamp_CKT_BRKR_TRIPPED_on.png;587; 175
pdp10ki10_size=1900_lamp_OVERTEMP_on.png;583; 92
pdp10ki10_size=1900_sw_POWER_down_on.png;1281; 252
pdp10ki10_size=1900_sw_POWER_down_off.png;1281; 253
pdp10ki10_size=1900_sw_POWER_up_on.png;1282; 255
pdp10ki10_size=1900_sw_POWER_up_off.png;1283; 254
pdp10ki10_size=1900_sw_CONSOLE_DATALOCK_down_on.png;1240; 252
pdp10ki10_size=1900_sw_CONSOLE_DATALOCK_down_off.png;1241; 252
pdp10ki10_size=1900_sw_CONSOLE_DATALOCK_up_on.png;1240; 252
pdp10ki10_size=1900_sw_CONSOLE_DATALOCK_up_off.png;1241; 253
pdp10ki10_size=1900_sw_CONSOLE_LOCK_down_on.png;1197; 252
pdp10ki10_size=1900_sw_CONSOLE_LOCK_down_off.png;1196; 253
pdp10ki10_size=1900_sw_CONSOLE_LOCK_up_on.png;1198; 253
pdp10ki10_size=1900_sw_CONSOLE_LOCK_up_off.png;1198; 252
pdp10ki10_size=1900_sw_LAMP_TEST_down_on.png;1155; 252
pdp10ki10_size=1900_sw_LAMP_TEST_down_off.png;1157; 253
pdp10ki10_size=1900_sw_LAMP_TEST_up_on.png;1155; 252
pdp10ki10_size=1900_sw_LAMP_TEST_up_off.png;1147; 252
pdp10ki10_size=1900_sw_READ_IN_DEVICE9_down_on.png;484; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE9_down_off.png;484; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE9_up_on.png;483; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE9_up_off.png;483; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE8_down_on.png;442; 253
pdp10ki10_size=1900_sw_READ_IN_DEVICE8_down_off.png;442; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE8_up_on.png;441; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE8_up_off.png;441; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE7_down_on.png;400; 253
pdp10ki10_size=1900_sw_READ_IN_DEVICE7_down_off.png;400; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE7_up_on.png;398; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE7_up_off.png;399; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE6_down_on.png;357; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE6_down_off.png;358; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE6_up_on.png;356; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE6_up_off.png;357; 256
pdp10ki10_size=1900_sw_READ_IN_DEVICE5_down_on.png;314; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE5_down_off.png;315; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE5_up_on.png;314; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE5_up_off.png;314; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE4_down_on.png;273; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE4_down_off.png;274; 254
pdp10ki10_size=1900_sw_READ_IN_DEVICE4_up_on.png;272; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE4_up_off.png;273; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE3_down_on.png;230; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE3_down_off.png;230; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE3_up_on.png;218; 255
pdp10ki10_size=1900_sw_READ_IN_DEVICE3_up_off.png;218; 255
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS4_down_on.png;481; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS4_down_off.png;482; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS4_up_on.png;481; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS4_up_off.png;481; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS3_down_on.png;439; 174
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS3_down_off.png;440; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS3_up_on.png;438; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS3_up_off.png;438; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS2_down_on.png;397; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS2_down_off.png;397; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS2_up_on.png;396; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS2_up_off.png;396; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS1_down_on.png;355; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS1_down_off.png;355; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS1_up_on.png;354; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS1_up_off.png;354; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS0_down_on.png;313; 174
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS0_down_off.png;313; 175
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS0_up_on.png;312; 176
pdp10ki10_size=1900_sw_MANUAL_MARGIN_ADDRESS0_up_off.png;312; 176
pdp10ki10_size=1900_sw_MARGIN_ENABLE_down_on.png;270; 175
pdp10ki10_size=1900_sw_MARGIN_ENABLE_down_off.png;271; 175
pdp10ki10_size=1900_sw_MARGIN_ENABLE_up_on.png;269; 176
pdp10ki10_size=1900_sw_MARGIN_ENABLE_up_off.png;270; 176
pdp10ki10_size=1900_sw_SINGLE_PULSE_down_on.png;228; 175
pdp10ki10_size=1900_sw_SINGLE_PULSE_down_off.png;228; 176
pdp10ki10_size=1900_sw_SINGLE_PULSE_up_on.png;227; 176
pdp10ki10_size=1900_sw_SINGLE_PULSE_up_off.png;227; 176
pdp10ki10_size=1900_sw_MEM_OVERLAP_DIS_down_on.png;185; 175
pdp10ki10_size=1900_sw_MEM_OVERLAP_DIS_down_off.png;186; 175
pdp10ki10_size=1900_sw_MEM_OVERLAP_DIS_up_on.png;184; 176
pdp10ki10_size=1900_sw_MEM_OVERLAP_DIS_up_off.png;184; 177
pdp10ki10_size=1900_sw_MI_PROG_DIS_down_on.png;141; 175
pdp10ki10_size=1900_sw_MI_PROG_DIS_down_off.png;142; 176
pdp10ki10_size=1900_sw_MI_PROG_DIS_up_on.png;131; 176
pdp10ki10_size=1900_sw_MI_PROG_DIS_up_off.png;130; 176
pdp10ki10_size=1900_sw_SENSE6_down_on.png;479; 95
pdp10ki10_size=1900_sw_SENSE6_down_off.png;479; 95
pdp10ki10_size=1900_sw_SENSE6_up_on.png;478; 95
pdp10ki10_size=1900_sw_SENSE6_up_off.png;478; 95
pdp10ki10_size=1900_sw_SENSE5_down_on.png;437; 95
pdp10ki10_size=1900_sw_SENSE5_down_off.png;437; 95
pdp10ki10_size=1900_sw_SENSE5_up_on.png;436; 96
pdp10ki10_size=1900_sw_SENSE5_up_off.png;435; 95
pdp10ki10_size=1900_sw_SENSE4_down_on.png;394; 95
pdp10ki10_size=1900_sw_SENSE4_down_off.png;394; 95
pdp10ki10_size=1900_sw_SENSE4_up_on.png;394; 96
pdp10ki10_size=1900_sw_SENSE4_up_off.png;392; 96
pdp10ki10_size=1900_sw_SENSE3_down_on.png;352; 94
pdp10ki10_size=1900_sw_SENSE3_down_off.png;352; 95
pdp10ki10_size=1900_sw_SENSE3_up_on.png;351; 95
pdp10ki10_size=1900_sw_SENSE3_up_off.png;351; 96
pdp10ki10_size=1900_sw_SENSE2_down_on.png;309; 95
pdp10ki10_size=1900_sw_SENSE2_down_off.png;310; 95
pdp10ki10_size=1900_sw_SENSE2_up_on.png;309; 96
pdp10ki10_size=1900_sw_SENSE2_up_off.png;309; 96
pdp10ki10_size=1900_sw_SENSE1_down_on.png;268; 95
pdp10ki10_size=1900_sw_SENSE1_down_off.png;268; 97
pdp10ki10_size=1900_sw_SENSE1_up_on.png;266; 96
pdp10ki10_size=1900_sw_SENSE1_up_off.png;266; 96
pdp10ki10_size=1900_sw_FM_BLOCK1_down_on.png;226; 95
pdp10ki10_size=1900_sw_FM_BLOCK1_down_off.png;226; 96
pdp10ki10_size=1900_sw_FM_BLOCK1_up_on.png;224; 97
pdp10ki10_size=1900_sw_FM_BLOCK1_up_off.png;224; 97
pdp10ki10_size=1900_sw_FM_BLOCK0_down_on.png;182; 96
pdp10ki10_size=1900_sw_FM_BLOCK0_down_off.png;183; 96
pdp10ki10_size=1900_sw_FM_BLOCK0_up_on.png;181; 96
pdp10ki10_size=1900_sw_FM_BLOCK0_up_off.png;181; 96
pdp10ki10_size=1900_sw_FM_MANUAL_down_on.png;134; 97
pdp10ki10_size=1900_sw_FM_MANUAL_down_off.png;135; 96
pdp10ki10_size=1900_sw_FM_MANUAL_up_on.png;127; 96
pdp10ki10_size=1900_sw_FM_MANUAL_up_off.png;127; 96
