filename;left;top
pdp10ki10_size=2500_led_INSTRUCTION13_on.png;928; 663
pdp10ki10_size=2500_led_INSTRUCTION12_on.png;870; 663
pdp10ki10_size=2500_led_INSTRUCTION11_on.png;815; 663
pdp10ki10_size=2500_led_INSTRUCTION10_on.png;757; 663
pdp10ki10_size=2500_led_INSTRUCTION09_on.png;702; 663
pdp10ki10_size=2500_led_INSTRUCTION08_on.png;648; 664
pdp10ki10_size=2500_led_INSTRUCTION07_on.png;589; 662
pdp10ki10_size=2500_led_INSTRUCTION06_on.png;539; 663
pdp10ki10_size=2500_led_INSTRUCTION05_on.png;482; 662
pdp10ki10_size=2500_led_INSTRUCTION04_on.png;426; 664
pdp10ki10_size=2500_led_INSTRUCTION03_on.png;372; 663
pdp10ki10_size=2500_led_INSTRUCTION02_on.png;313; 665
pdp10ki10_size=2500_led_INSTRUCTION01_on.png;259; 667
pdp10ki10_size=2500_led_INSTRUCTION00_on.png;206; 663
pdp10ki10_size=2500_led_PROGRAM_COUNTER35_on.png;2154; 595
pdp10ki10_size=2500_led_PROGRAM_COUNTER34_on.png;2095; 595
pdp10ki10_size=2500_led_PROGRAM_COUNTER33_on.png;2042; 595
pdp10ki10_size=2500_led_PROGRAM_COUNTER32_on.png;1987; 595
pdp10ki10_size=2500_led_PROGRAM_COUNTER31_on.png;1928; 597
pdp10ki10_size=2500_led_PROGRAM_COUNTER30_on.png;1874; 596
pdp10ki10_size=2500_led_PROGRAM_COUNTER29_on.png;1815; 596
pdp10ki10_size=2500_led_PROGRAM_COUNTER28_on.png;1765; 596
pdp10ki10_size=2500_led_PROGRAM_COUNTER27_on.png;1707; 596
pdp10ki10_size=2500_led_PROGRAM_COUNTER26_on.png;1652; 596
pdp10ki10_size=2500_led_PROGRAM_COUNTER25_on.png;1593; 596
pdp10ki10_size=2500_led_PROGRAM_COUNTER24_on.png;1539; 597
pdp10ki10_size=2500_led_PROGRAM_COUNTER23_on.png;1485; 596
pdp10ki10_size=2500_led_PROGRAM_COUNTER22_on.png;1430; 600
pdp10ki10_size=2500_led_PROGRAM_COUNTER21_on.png;1375; 597
pdp10ki10_size=2500_led_PROGRAM_COUNTER20_on.png;1317; 596
pdp10ki10_size=2500_led_PROGRAM_COUNTER19_on.png;1263; 600
pdp10ki10_size=2500_led_PROGRAM_COUNTER18_on.png;1209; 601
pdp10ki10_size=2500_led_PI_OK_8_on.png;1096; 596
pdp10ki10_size=2500_led_PI_REQUEST7_on.png;983; 597
pdp10ki10_size=2500_led_PI_REQUEST6_on.png;928; 601
pdp10ki10_size=2500_led_PI_REQUEST5_on.png;870; 598
pdp10ki10_size=2500_led_PI_REQUEST4_on.png;815; 598
pdp10ki10_size=2500_led_PI_REQUEST3_on.png;761; 602
pdp10ki10_size=2500_led_PI_REQUEST2_on.png;706; 597
pdp10ki10_size=2500_led_PI_REQUEST1_on.png;648; 598
pdp10ki10_size=2500_led_IOB_PI_REQUEST7_on.png;539; 598
pdp10ki10_size=2500_led_IOB_PI_REQUEST6_on.png;485; 598
pdp10ki10_size=2500_led_IOB_PI_REQUEST5_on.png;426; 598
pdp10ki10_size=2500_led_IOB_PI_REQUEST4_on.png;372; 598
pdp10ki10_size=2500_led_IOB_PI_REQUEST3_on.png;318; 598
pdp10ki10_size=2500_led_IOB_PI_REQUEST2_on.png;265; 598
pdp10ki10_size=2500_led_IOB_PI_REQUEST1_on.png;205; 597
pdp10ki10_size=2500_led_POWER_on.png;2149; 530
pdp10ki10_size=2500_led_RUN_on.png;2036; 530
pdp10ki10_size=2500_led_STOP2_on.png;1928; 531
pdp10ki10_size=2500_led_STOP1_on.png;1874; 531
pdp10ki10_size=2500_led_STOP0_on.png;1815; 531
pdp10ki10_size=2500_led_KEY_MAINT_on.png;1705; 528
pdp10ki10_size=2500_led_KEY_PG_FAIL.png;1652; 531
pdp10ki10_size=2500_led_MODE3_on.png;1484; 532
pdp10ki10_size=2500_led_MODE2_on.png;1430; 532
pdp10ki10_size=2500_led_MODE1_on.png;1371; 532
pdp10ki10_size=2500_led_MODE0_on.png;1317; 532
pdp10ki10_size=2500_led_PI_ON_on.png;1095; 533
pdp10ki10_size=2500_led_PI_IN_PROGRESS7_on.png;982; 532
pdp10ki10_size=2500_led_PI_IN_PROGRESS6_on.png;928; 533
pdp10ki10_size=2500_led_PI_IN_PROGRESS5_on.png;869; 533
pdp10ki10_size=2500_led_PI_IN_PROGRESS4_on.png;815; 533
pdp10ki10_size=2500_led_PI_IN_PROGRESS3_on.png;761; 532
pdp10ki10_size=2500_led_PI_IN_PROGRESS2_on.png;706; 533
pdp10ki10_size=2500_led_PI_IN_PROGRESS1_on.png;652; 533
pdp10ki10_size=2500_led_PI_ACTIVE7_on.png;539; 533
pdp10ki10_size=2500_led_PI_ACTIVE6_on.png;485; 533
pdp10ki10_size=2500_led_PI_ACTIVE5_on.png;431; 533
pdp10ki10_size=2500_led_PI_ACTIVE4_on.png;377; 533
pdp10ki10_size=2500_led_PI_ACTIVE3_on.png;322; 535
pdp10ki10_size=2500_led_PI_ACTIVE2_on.png;263; 533
pdp10ki10_size=2500_led_PI_ACTIVE1_on.png;209; 533
pdp10ki10_size=2500_background_buttons_row3_right.png;1508; 293
pdp10ki10_size=2500_background_alarms.png;751; 106
pdp10ki10_size=2500_background_buttons_row3_left.png;287; 298
pdp10ki10_size=2500_background_buttons_row2.png;170; 192
pdp10ki10_size=2500_background_buttons_row1.png;163; 81
pdp10ki10_size=2500_voltmeter_-_upper_panel.png;1063; 120
pdp10ki10_size=2500_knob_SPEED_CONTROL_FINE_7.png;2206; 208
pdp10ki10_size=2500_knob_SPEED_CONTROL_FINE_6.png;2209; 208
pdp10ki10_size=2500_knob_SPEED_CONTROL_FINE_5.png;2204; 209
pdp10ki10_size=2500_knob_SPEED_CONTROL_FINE_4.png;2204; 208
pdp10ki10_size=2500_knob_SPEED_CONTROL_FINE_3.png;2205; 208
pdp10ki10_size=2500_knob_SPEED_CONTROL_FINE_2.png;2207; 209
pdp10ki10_size=2500_knob_SPEED_CONTROL_FINE_1.png;2207; 208
pdp10ki10_size=2500_knob_SPEED_CONTROL_FINE_0.png;2206; 208
pdp10ki10_size=2500_knob_SPEED_CONTROL_COARSE_5.png;2049; 208
pdp10ki10_size=2500_knob_SPEED_CONTROL_COARSE_4.png;2048; 207
pdp10ki10_size=2500_knob_SPEED_CONTROL_COARSE_3.png;2049; 208
pdp10ki10_size=2500_knob_SPEED_CONTROL_COARSE_2.png;2051; 209
pdp10ki10_size=2500_knob_SPEED_CONTROL_COARSE_1.png;2050; 208
pdp10ki10_size=2500_knob_SPEED_CONTROL_COARSE_0.png;2053; 209
pdp10ki10_size=2500_knob_IND_SELECT_3.png;1895; 208
pdp10ki10_size=2500_knob_IND_SELECT_2.png;1893; 209
pdp10ki10_size=2500_knob_IND_SELECT_1.png;1894; 209
pdp10ki10_size=2500_knob_IND_SELECT_0.png;1894; 208
pdp10ki10_size=2500_knob_MARGIN_SELECT_7.png;1353; 212
pdp10ki10_size=2500_knob_MARGIN_SELECT_6.png;1353; 210
pdp10ki10_size=2500_knob_MARGIN_SELECT_5.png;1351; 210
pdp10ki10_size=2500_knob_MARGIN_SELECT_4.png;1352; 211
pdp10ki10_size=2500_knob_MARGIN_SELECT_3.png;1352; 210
pdp10ki10_size=2500_knob_MARGIN_SELECT_2.png;1352; 209
pdp10ki10_size=2500_knob_MARGIN_SELECT_1.png;1357; 210
pdp10ki10_size=2500_knob_MARGIN_SELECT_0.png;1358; 210
pdp10ki10_size=2500_knob_VOLTAGE_5.png;924; 209
pdp10ki10_size=2500_knob_VOLTAGE_4.png;918; 210
pdp10ki10_size=2500_knob_VOLTAGE_3.png;925; 210
pdp10ki10_size=2500_knob_VOLTAGE_2.png;922; 209
pdp10ki10_size=2500_knob_VOLTAGE_1.png;924; 209
pdp10ki10_size=2500_knob_VOLTAGE_0.png;928; 209
pdp10ki10_size=2500_lamp_DOORS_OPEN_on.png;772; 329
pdp10ki10_size=2500_lamp_CKT_BRKR_TRIPPED_on.png;770; 228
pdp10ki10_size=2500_lamp_OVERTEMP_on.png;768; 121
pdp10ki10_size=2500_sw_POWER_down_on.png;1685; 332
pdp10ki10_size=2500_sw_POWER_down_off.png;1686; 333
pdp10ki10_size=2500_sw_POWER_up_on.png;1687; 335
pdp10ki10_size=2500_sw_POWER_up_off.png;1688; 334
pdp10ki10_size=2500_sw_CONSOLE_DATALOCK_down_on.png;1632; 332
pdp10ki10_size=2500_sw_CONSOLE_DATALOCK_down_off.png;1633; 331
pdp10ki10_size=2500_sw_CONSOLE_DATALOCK_up_on.png;1632; 332
pdp10ki10_size=2500_sw_CONSOLE_DATALOCK_up_off.png;1633; 333
pdp10ki10_size=2500_sw_CONSOLE_LOCK_down_on.png;1575; 332
pdp10ki10_size=2500_sw_CONSOLE_LOCK_down_off.png;1574; 333
pdp10ki10_size=2500_sw_CONSOLE_LOCK_up_on.png;1577; 333
pdp10ki10_size=2500_sw_CONSOLE_LOCK_up_off.png;1577; 331
pdp10ki10_size=2500_sw_LAMP_TEST_down_on.png;1520; 332
pdp10ki10_size=2500_sw_LAMP_TEST_down_off.png;1522; 332
pdp10ki10_size=2500_sw_LAMP_TEST_up_on.png;1520; 332
pdp10ki10_size=2500_sw_LAMP_TEST_up_off.png;1510; 332
pdp10ki10_size=2500_sw_READ_IN_DEVICE9_down_on.png;636; 334
pdp10ki10_size=2500_sw_READ_IN_DEVICE9_down_off.png;638; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE9_up_on.png;636; 334
pdp10ki10_size=2500_sw_READ_IN_DEVICE9_up_off.png;636; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE8_down_on.png;582; 334
pdp10ki10_size=2500_sw_READ_IN_DEVICE8_down_off.png;582; 336
pdp10ki10_size=2500_sw_READ_IN_DEVICE8_up_on.png;580; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE8_up_off.png;580; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE7_down_on.png;526; 333
pdp10ki10_size=2500_sw_READ_IN_DEVICE7_down_off.png;526; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE7_up_on.png;524; 336
pdp10ki10_size=2500_sw_READ_IN_DEVICE7_up_off.png;525; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE6_down_on.png;470; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE6_down_off.png;471; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE6_up_on.png;469; 336
pdp10ki10_size=2500_sw_READ_IN_DEVICE6_up_off.png;470; 337
pdp10ki10_size=2500_sw_READ_IN_DEVICE5_down_on.png;414; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE5_down_off.png;415; 334
pdp10ki10_size=2500_sw_READ_IN_DEVICE5_up_on.png;413; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE5_up_off.png;414; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE4_down_on.png;360; 334
pdp10ki10_size=2500_sw_READ_IN_DEVICE4_down_off.png;360; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE4_up_on.png;358; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE4_up_off.png;359; 336
pdp10ki10_size=2500_sw_READ_IN_DEVICE3_down_on.png;302; 335
pdp10ki10_size=2500_sw_READ_IN_DEVICE3_down_off.png;303; 336
pdp10ki10_size=2500_sw_READ_IN_DEVICE3_up_on.png;288; 336
pdp10ki10_size=2500_sw_READ_IN_DEVICE3_up_off.png;288; 336
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS4_down_on.png;632; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS4_down_off.png;634; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS4_up_on.png;633; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS4_up_off.png;633; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS3_down_on.png;578; 229
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS3_down_off.png;579; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS3_up_on.png;577; 231
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS3_up_off.png;577; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS2_down_on.png;522; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS2_down_off.png;523; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS2_up_on.png;521; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS2_up_off.png;521; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS1_down_on.png;467; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS1_down_off.png;467; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS1_up_on.png;466; 231
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS1_up_off.png;466; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS0_down_on.png;412; 230
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS0_down_off.png;411; 231
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS0_up_on.png;410; 231
pdp10ki10_size=2500_sw_MANUAL_MARGIN_ADDRESS0_up_off.png;410; 232
pdp10ki10_size=2500_sw_MARGIN_ENABLE_down_on.png;356; 231
pdp10ki10_size=2500_sw_MARGIN_ENABLE_down_off.png;357; 231
pdp10ki10_size=2500_sw_MARGIN_ENABLE_up_on.png;354; 231
pdp10ki10_size=2500_sw_MARGIN_ENABLE_up_off.png;355; 231
pdp10ki10_size=2500_sw_SINGLE_PULSE_down_on.png;300; 231
pdp10ki10_size=2500_sw_SINGLE_PULSE_down_off.png;301; 231
pdp10ki10_size=2500_sw_SINGLE_PULSE_up_on.png;299; 232
pdp10ki10_size=2500_sw_SINGLE_PULSE_up_off.png;298; 232
pdp10ki10_size=2500_sw_MEM_OVERLAP_DIS_down_on.png;243; 231
pdp10ki10_size=2500_sw_MEM_OVERLAP_DIS_down_off.png;244; 231
pdp10ki10_size=2500_sw_MEM_OVERLAP_DIS_up_on.png;243; 232
pdp10ki10_size=2500_sw_MEM_OVERLAP_DIS_up_off.png;242; 232
pdp10ki10_size=2500_sw_MI_PROG_DIS_down_on.png;186; 230
pdp10ki10_size=2500_sw_MI_PROG_DIS_down_off.png;187; 231
pdp10ki10_size=2500_sw_MI_PROG_DIS_up_on.png;173; 232
pdp10ki10_size=2500_sw_MI_PROG_DIS_up_off.png;171; 232
pdp10ki10_size=2500_sw_SENSE6_down_on.png;631; 125
pdp10ki10_size=2500_sw_SENSE6_down_off.png;631; 125
pdp10ki10_size=2500_sw_SENSE6_up_on.png;629; 125
pdp10ki10_size=2500_sw_SENSE6_up_off.png;630; 125
pdp10ki10_size=2500_sw_SENSE5_down_on.png;575; 125
pdp10ki10_size=2500_sw_SENSE5_down_off.png;575; 125
pdp10ki10_size=2500_sw_SENSE5_up_on.png;574; 126
pdp10ki10_size=2500_sw_SENSE5_up_off.png;573; 126
pdp10ki10_size=2500_sw_SENSE4_down_on.png;518; 125
pdp10ki10_size=2500_sw_SENSE4_down_off.png;518; 125
pdp10ki10_size=2500_sw_SENSE4_up_on.png;518; 126
pdp10ki10_size=2500_sw_SENSE4_up_off.png;517; 126
pdp10ki10_size=2500_sw_SENSE3_down_on.png;464; 124
pdp10ki10_size=2500_sw_SENSE3_down_off.png;463; 125
pdp10ki10_size=2500_sw_SENSE3_up_on.png;462; 126
pdp10ki10_size=2500_sw_SENSE3_up_off.png;461; 126
pdp10ki10_size=2500_sw_SENSE2_down_on.png;407; 125
pdp10ki10_size=2500_sw_SENSE2_down_off.png;408; 125
pdp10ki10_size=2500_sw_SENSE2_up_on.png;406; 126
pdp10ki10_size=2500_sw_SENSE2_up_off.png;407; 126
pdp10ki10_size=2500_sw_SENSE1_down_on.png;353; 125
pdp10ki10_size=2500_sw_SENSE1_down_off.png;353; 127
pdp10ki10_size=2500_sw_SENSE1_up_on.png;350; 126
pdp10ki10_size=2500_sw_SENSE1_up_off.png;350; 126
pdp10ki10_size=2500_sw_FM_BLOCK1_down_on.png;297; 126
pdp10ki10_size=2500_sw_FM_BLOCK1_down_off.png;297; 126
pdp10ki10_size=2500_sw_FM_BLOCK1_up_on.png;295; 127
pdp10ki10_size=2500_sw_FM_BLOCK1_up_off.png;295; 128
pdp10ki10_size=2500_sw_FM_BLOCK0_down_on.png;239; 126
pdp10ki10_size=2500_sw_FM_BLOCK0_down_off.png;241; 127
pdp10ki10_size=2500_sw_FM_BLOCK0_up_on.png;239; 126
pdp10ki10_size=2500_sw_FM_BLOCK0_up_off.png;239; 127
pdp10ki10_size=2500_sw_FM_MANUAL_down_on.png;176; 128
pdp10ki10_size=2500_sw_FM_MANUAL_down_off.png;177; 126
pdp10ki10_size=2500_sw_FM_MANUAL_up_on.png;167; 127
pdp10ki10_size=2500_sw_FM_MANUAL_up_off.png;167; 127
