filename;left;top
pdp10ki10_size=8844_led_INSTRUCTION25_on.png;5656; 2338
pdp10ki10_size=8844_led_INSTRUCTION24_on.png;5446; 2344
pdp10ki10_size=8844_led_INSTRUCTION23_on.png;5256; 2343
pdp10ki10_size=8844_led_INSTRUCTION22_on.png;5062; 2346
pdp10ki10_size=8844_led_INSTRUCTION21_on.png;4854; 2342
pdp10ki10_size=8844_led_INSTRUCTION20_on.png;4662; 2347
pdp10ki10_size=8844_led_INSTRUCTION19_on.png;4470; 2338
pdp10ki10_size=8844_led_INSTRUCTION18_on.png;4278; 2338
pdp10ki10_size=8844_led_INSTRUCTION17_on.png;4070; 2345
pdp10ki10_size=8844_led_INSTRUCTION16_on.png;3878; 2344
pdp10ki10_size=8844_led_INSTRUCTION15_on.png;3670; 2344
pdp10ki10_size=8844_led_INSTRUCTION14_on.png;3478; 2344
pdp10ki10_size=8844_led_INSTRUCTION13_on.png;3284; 2347
pdp10ki10_size=8844_led_INSTRUCTION12_on.png;3078; 2348
pdp10ki10_size=8844_led_INSTRUCTION11_on.png;2886; 2348
pdp10ki10_size=8844_led_INSTRUCTION10_on.png;2678; 2349
pdp10ki10_size=8844_led_INSTRUCTION09_on.png;2486; 2348
pdp10ki10_size=8844_led_INSTRUCTION08_on.png;2294; 2350
pdp10ki10_size=8844_led_INSTRUCTION07_on.png;2086; 2343
pdp10ki10_size=8844_led_INSTRUCTION06_on.png;1910; 2347
pdp10ki10_size=8844_led_INSTRUCTION05_on.png;1702; 2342
pdp10ki10_size=8844_led_INSTRUCTION04_on.png;1510; 2350
pdp10ki10_size=8844_led_INSTRUCTION03_on.png;1318; 2349
pdp10ki10_size=8844_led_INSTRUCTION02_on.png;1110; 2356
pdp10ki10_size=8844_led_INSTRUCTION01_on.png;918; 2360
pdp10ki10_size=8844_led_INSTRUCTION00_on.png;726; 2347
pdp10ki10_size=8844_led_PROGRAM_COUNTER35_on.png;7621; 2107
pdp10ki10_size=8844_led_PROGRAM_COUNTER34_on.png;7414; 2107
pdp10ki10_size=8844_led_PROGRAM_COUNTER33_on.png;7224; 2108
pdp10ki10_size=8844_led_PROGRAM_COUNTER32_on.png;7029; 2108
pdp10ki10_size=8844_led_PROGRAM_COUNTER31_on.png;6822; 2115
pdp10ki10_size=8844_led_PROGRAM_COUNTER30_on.png;6632; 2110
pdp10ki10_size=8844_led_PROGRAM_COUNTER29_on.png;6422; 2110
pdp10ki10_size=8844_led_PROGRAM_COUNTER28_on.png;6243; 2111
pdp10ki10_size=8844_led_PROGRAM_COUNTER27_on.png;6038; 2111
pdp10ki10_size=8844_led_PROGRAM_COUNTER26_on.png;5846; 2112
pdp10ki10_size=8844_led_PROGRAM_COUNTER25_on.png;5638; 2110
pdp10ki10_size=8844_led_PROGRAM_COUNTER24_on.png;5446; 2113
pdp10ki10_size=8844_led_PROGRAM_COUNTER23_on.png;5254; 2111
pdp10ki10_size=8844_led_PROGRAM_COUNTER22_on.png;5061; 2122
pdp10ki10_size=8844_led_PROGRAM_COUNTER21_on.png;4867; 2115
pdp10ki10_size=8844_led_PROGRAM_COUNTER20_on.png;4662; 2111
pdp10ki10_size=8844_led_PROGRAM_COUNTER19_on.png;4470; 2124
pdp10ki10_size=8844_led_PROGRAM_COUNTER18_on.png;4277; 2124
pdp10ki10_size=8844_led_PI_OK_8_on.png;3878; 2111
pdp10ki10_size=8844_led_PI_REQUEST7_on.png;3478; 2113
pdp10ki10_size=8844_led_PI_REQUEST6_on.png;3286; 2129
pdp10ki10_size=8844_led_PI_REQUEST5_on.png;3078; 2116
pdp10ki10_size=8844_led_PI_REQUEST4_on.png;2886; 2116
pdp10ki10_size=8844_led_PI_REQUEST3_on.png;2694; 2131
pdp10ki10_size=8844_led_PI_REQUEST2_on.png;2501; 2115
pdp10ki10_size=8844_led_PI_REQUEST1_on.png;2294; 2116
pdp10ki10_size=8844_led_IOB_PI_REQUEST7_on.png;1910; 2117
pdp10ki10_size=8844_led_IOB_PI_REQUEST6_on.png;1718; 2116
pdp10ki10_size=8844_led_IOB_PI_REQUEST5_on.png;1510; 2116
pdp10ki10_size=8844_led_IOB_PI_REQUEST4_on.png;1318; 2119
pdp10ki10_size=8844_led_IOB_PI_REQUEST3_on.png;1126; 2118
pdp10ki10_size=8844_led_IOB_PI_REQUEST2_on.png;935; 2118
pdp10ki10_size=8844_led_IOB_PI_REQUEST1_on.png;726; 2113
pdp10ki10_size=8844_led_POWER_on.png;7605; 1875
pdp10ki10_size=8844_led_RUN_on.png;7205; 1878
pdp10ki10_size=8844_led_STOP2_on.png;6821; 1881
pdp10ki10_size=8844_led_STOP1_on.png;6631; 1879
pdp10ki10_size=8844_led_STOP0_on.png;6421; 1882
pdp10ki10_size=8844_led_KEY_MAINT_on.png;6035; 1871
pdp10ki10_size=8844_led_KEY_PG_FAIL.png;5845; 1882
pdp10ki10_size=8844_led_MODE3_on.png;5253; 1883
pdp10ki10_size=8844_led_MODE2_on.png;5059; 1884
pdp10ki10_size=8844_led_MODE1_on.png;4853; 1883
pdp10ki10_size=8844_led_MODE0_on.png;4661; 1885
pdp10ki10_size=8844_led_PI_ON_on.png;3877; 1886
pdp10ki10_size=8844_led_PI_IN_PROGRESS7_on.png;3477; 1885
pdp10ki10_size=8844_led_PI_IN_PROGRESS6_on.png;3285; 1887
pdp10ki10_size=8844_led_PI_IN_PROGRESS5_on.png;3077; 1888
pdp10ki10_size=8844_led_PI_IN_PROGRESS4_on.png;2885; 1886
pdp10ki10_size=8844_led_PI_IN_PROGRESS3_on.png;2693; 1885
pdp10ki10_size=8844_led_PI_IN_PROGRESS2_on.png;2501; 1888
pdp10ki10_size=8844_led_PI_IN_PROGRESS1_on.png;2309; 1888
pdp10ki10_size=8844_led_PI_ACTIVE7_on.png;1909; 1887
pdp10ki10_size=8844_led_PI_ACTIVE6_on.png;1717; 1886
pdp10ki10_size=8844_led_PI_ACTIVE5_on.png;1525; 1886
pdp10ki10_size=8844_led_PI_ACTIVE4_on.png;1335; 1887
pdp10ki10_size=8844_led_PI_ACTIVE3_on.png;1141; 1896
pdp10ki10_size=8844_led_PI_ACTIVE2_on.png;933; 1886
pdp10ki10_size=8844_led_PI_ACTIVE1_on.png;741; 1889
pdp10ki10_size=8844_background_buttons_row3_right.png;5336; 1038
pdp10ki10_size=8844_background_alarms.png;2658; 376
pdp10ki10_size=8844_background_buttons_row3_left.png;1016; 1057
pdp10ki10_size=8844_background_buttons_row2.png;603; 681
pdp10ki10_size=8844_background_buttons_row1.png;578; 289
pdp10ki10_size=8844_voltmeter_-_upper_panel.png;3761; 428
pdp10ki10_size=8844_knob_SPEED_CONTROL_FINE_7.png;7804; 737
pdp10ki10_size=8844_knob_SPEED_CONTROL_FINE_6.png;7815; 738
pdp10ki10_size=8844_knob_SPEED_CONTROL_FINE_5.png;7797; 740
pdp10ki10_size=8844_knob_SPEED_CONTROL_FINE_4.png;7800; 736
pdp10ki10_size=8844_knob_SPEED_CONTROL_FINE_3.png;7803; 738
pdp10ki10_size=8844_knob_SPEED_CONTROL_FINE_2.png;7808; 741
pdp10ki10_size=8844_knob_SPEED_CONTROL_FINE_1.png;7811; 737
pdp10ki10_size=8844_knob_SPEED_CONTROL_FINE_0.png;7805; 737
pdp10ki10_size=8844_knob_SPEED_CONTROL_COARSE_5.png;7251; 739
pdp10ki10_size=8844_knob_SPEED_CONTROL_COARSE_4.png;7246; 735
pdp10ki10_size=8844_knob_SPEED_CONTROL_COARSE_3.png;7252; 737
pdp10ki10_size=8844_knob_SPEED_CONTROL_COARSE_2.png;7256; 740
pdp10ki10_size=8844_knob_SPEED_CONTROL_COARSE_1.png;7254; 736
pdp10ki10_size=8844_knob_SPEED_CONTROL_COARSE_0.png;7263; 740
pdp10ki10_size=8844_knob_IND_SELECT_3.png;6705; 737
pdp10ki10_size=8844_knob_IND_SELECT_2.png;6699; 740
pdp10ki10_size=8844_knob_IND_SELECT_1.png;6703; 741
pdp10ki10_size=8844_knob_IND_SELECT_0.png;6703; 738
pdp10ki10_size=8844_knob_MARGIN_SELECT_7.png;4787; 750
pdp10ki10_size=8844_knob_MARGIN_SELECT_6.png;4787; 745
pdp10ki10_size=8844_knob_MARGIN_SELECT_5.png;4782; 746
pdp10ki10_size=8844_knob_MARGIN_SELECT_4.png;4786; 749
pdp10ki10_size=8844_knob_MARGIN_SELECT_3.png;4785; 744
pdp10ki10_size=8844_knob_MARGIN_SELECT_2.png;4786; 741
pdp10ki10_size=8844_knob_MARGIN_SELECT_1.png;4801; 745
pdp10ki10_size=8844_knob_MARGIN_SELECT_0.png;4807; 744
pdp10ki10_size=8844_knob_VOLTAGE_5.png;3271; 742
pdp10ki10_size=8844_knob_VOLTAGE_4.png;3250; 743
pdp10ki10_size=8844_knob_VOLTAGE_3.png;3273; 744
pdp10ki10_size=8844_knob_VOLTAGE_2.png;3263; 741
pdp10ki10_size=8844_knob_VOLTAGE_1.png;3271; 742
pdp10ki10_size=8844_knob_VOLTAGE_0.png;3286; 740
pdp10ki10_size=8844_lamp_DOORS_OPEN_on.png;2733; 1167
pdp10ki10_size=8844_lamp_CKT_BRKR_TRIPPED_on.png;2724; 809
pdp10ki10_size=8844_lamp_OVERTEMP_on.png;2717; 431
pdp10ki10_size=8844_sw_POWER_down_on.png;5963; 1175
pdp10ki10_size=8844_sw_POWER_down_off.png;5965; 1179
pdp10ki10_size=8844_sw_POWER_up_on.png;5970; 1188
pdp10ki10_size=8844_sw_POWER_up_off.png;5974; 1185
pdp10ki10_size=8844_sw_CONSOLE_DATALOCK_down_on.png;5776; 1175
pdp10ki10_size=8844_sw_CONSOLE_DATALOCK_down_off.png;5780; 1174
pdp10ki10_size=8844_sw_CONSOLE_DATALOCK_up_on.png;5776; 1177
pdp10ki10_size=8844_sw_CONSOLE_DATALOCK_up_off.png;5778; 1179
pdp10ki10_size=8844_sw_CONSOLE_LOCK_down_on.png;5575; 1176
pdp10ki10_size=8844_sw_CONSOLE_LOCK_down_off.png;5571; 1179
pdp10ki10_size=8844_sw_CONSOLE_LOCK_up_on.png;5579; 1180
pdp10ki10_size=8844_sw_CONSOLE_LOCK_up_off.png;5579; 1174
pdp10ki10_size=8844_sw_LAMP_TEST_down_on.png;5378; 1175
pdp10ki10_size=8844_sw_LAMP_TEST_down_off.png;5386; 1178
pdp10ki10_size=8844_sw_LAMP_TEST_up_on.png;5379; 1177
pdp10ki10_size=8844_sw_LAMP_TEST_up_off.png;5342; 1175
pdp10ki10_size=8844_sw_READ_IN_DEVICE9_down_on.png;2253; 1185
pdp10ki10_size=8844_sw_READ_IN_DEVICE9_down_off.png;2257; 1186
pdp10ki10_size=8844_sw_READ_IN_DEVICE9_up_on.png;2251; 1185
pdp10ki10_size=8844_sw_READ_IN_DEVICE9_up_off.png;2252; 1187
pdp10ki10_size=8844_sw_READ_IN_DEVICE8_down_on.png;2061; 1182
pdp10ki10_size=8844_sw_READ_IN_DEVICE8_down_off.png;2062; 1189
pdp10ki10_size=8844_sw_READ_IN_DEVICE8_up_on.png;2054; 1186
pdp10ki10_size=8844_sw_READ_IN_DEVICE8_up_off.png;2053; 1188
pdp10ki10_size=8844_sw_READ_IN_DEVICE7_down_on.png;1863; 1180
pdp10ki10_size=8844_sw_READ_IN_DEVICE7_down_off.png;1863; 1186
pdp10ki10_size=8844_sw_READ_IN_DEVICE7_up_on.png;1856; 1189
pdp10ki10_size=8844_sw_READ_IN_DEVICE7_up_off.png;1859; 1187
pdp10ki10_size=8844_sw_READ_IN_DEVICE6_down_on.png;1664; 1186
pdp10ki10_size=8844_sw_READ_IN_DEVICE6_down_off.png;1668; 1186
pdp10ki10_size=8844_sw_READ_IN_DEVICE6_up_on.png;1660; 1191
pdp10ki10_size=8844_sw_READ_IN_DEVICE6_up_off.png;1663; 1193
pdp10ki10_size=8844_sw_READ_IN_DEVICE5_down_on.png;1466; 1186
pdp10ki10_size=8844_sw_READ_IN_DEVICE5_down_off.png;1470; 1185
pdp10ki10_size=8844_sw_READ_IN_DEVICE5_up_on.png;1464; 1188
pdp10ki10_size=8844_sw_READ_IN_DEVICE5_up_off.png;1465; 1188
pdp10ki10_size=8844_sw_READ_IN_DEVICE4_down_on.png;1275; 1185
pdp10ki10_size=8844_sw_READ_IN_DEVICE4_down_off.png;1276; 1186
pdp10ki10_size=8844_sw_READ_IN_DEVICE4_up_on.png;1267; 1187
pdp10ki10_size=8844_sw_READ_IN_DEVICE4_up_off.png;1272; 1190
pdp10ki10_size=8844_sw_READ_IN_DEVICE3_down_on.png;1071; 1188
pdp10ki10_size=8844_sw_READ_IN_DEVICE3_down_off.png;1072; 1189
pdp10ki10_size=8844_sw_READ_IN_DEVICE3_up_on.png;1019; 1189
pdp10ki10_size=8844_sw_READ_IN_DEVICE3_up_off.png;1019; 1191
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS4_down_on.png;2239; 815
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS4_down_off.png;2244; 815
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS4_up_on.png;2242; 816
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS4_up_off.png;2241; 816
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS3_down_on.png;2047; 813
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS3_down_off.png;2051; 816
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS3_up_on.png;2043; 818
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS3_up_off.png;2042; 817
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS2_down_on.png;1850; 815
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS2_down_off.png;1852; 815
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS2_up_on.png;1846; 816
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS2_up_off.png;1845; 817
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS1_down_on.png;1653; 815
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS1_down_off.png;1654; 817
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS1_up_on.png;1651; 818
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS1_up_off.png;1651; 817
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS0_down_on.png;1459; 814
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS0_down_off.png;1457; 818
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS0_up_on.png;1453; 820
pdp10ki10_size=8844_sw_MANUAL_MARGIN_ADDRESS0_up_off.png;1453; 821
pdp10ki10_size=8844_sw_MARGIN_ENABLE_down_on.png;1261; 819
pdp10ki10_size=8844_sw_MARGIN_ENABLE_down_off.png;1263; 819
pdp10ki10_size=8844_sw_MARGIN_ENABLE_up_on.png;1255; 820
pdp10ki10_size=8844_sw_MARGIN_ENABLE_up_off.png;1257; 820
pdp10ki10_size=8844_sw_SINGLE_PULSE_down_on.png;1063; 819
pdp10ki10_size=8844_sw_SINGLE_PULSE_down_off.png;1065; 820
pdp10ki10_size=8844_sw_SINGLE_PULSE_up_on.png;1061; 823
pdp10ki10_size=8844_sw_SINGLE_PULSE_up_off.png;1057; 823
pdp10ki10_size=8844_sw_MEM_OVERLAP_DIS_down_on.png;862; 818
pdp10ki10_size=8844_sw_MEM_OVERLAP_DIS_down_off.png;866; 819
pdp10ki10_size=8844_sw_MEM_OVERLAP_DIS_up_on.png;860; 822
pdp10ki10_size=8844_sw_MEM_OVERLAP_DIS_up_off.png;858; 824
pdp10ki10_size=8844_sw_MI_PROG_DIS_down_on.png;660; 817
pdp10ki10_size=8844_sw_MI_PROG_DIS_down_off.png;664; 820
pdp10ki10_size=8844_sw_MI_PROG_DIS_up_on.png;613; 822
pdp10ki10_size=8844_sw_MI_PROG_DIS_up_off.png;607; 823
pdp10ki10_size=8844_sw_SENSE6_down_on.png;2233; 443
pdp10ki10_size=8844_sw_SENSE6_down_off.png;2234; 444
pdp10ki10_size=8844_sw_SENSE6_up_on.png;2228; 444
pdp10ki10_size=8844_sw_SENSE6_up_off.png;2229; 445
pdp10ki10_size=8844_sw_SENSE5_down_on.png;2036; 444
pdp10ki10_size=8844_sw_SENSE5_down_off.png;2035; 443
pdp10ki10_size=8844_sw_SENSE5_up_on.png;2031; 448
pdp10ki10_size=8844_sw_SENSE5_up_off.png;2029; 446
pdp10ki10_size=8844_sw_SENSE4_down_on.png;1836; 445
pdp10ki10_size=8844_sw_SENSE4_down_off.png;1834; 445
pdp10ki10_size=8844_sw_SENSE4_up_on.png;1834; 447
pdp10ki10_size=8844_sw_SENSE4_up_off.png;1829; 447
pdp10ki10_size=8844_sw_SENSE3_down_on.png;1642; 440
pdp10ki10_size=8844_sw_SENSE3_down_off.png;1641; 443
pdp10ki10_size=8844_sw_SENSE3_up_on.png;1635; 446
pdp10ki10_size=8844_sw_SENSE3_up_off.png;1634; 447
pdp10ki10_size=8844_sw_SENSE2_down_on.png;1442; 445
pdp10ki10_size=8844_sw_SENSE2_down_off.png;1444; 445
pdp10ki10_size=8844_sw_SENSE2_up_on.png;1439; 448
pdp10ki10_size=8844_sw_SENSE2_up_off.png;1440; 448
pdp10ki10_size=8844_sw_SENSE1_down_on.png;1251; 444
pdp10ki10_size=8844_sw_SENSE1_down_off.png;1252; 452
pdp10ki10_size=8844_sw_SENSE1_up_on.png;1239; 447
pdp10ki10_size=8844_sw_SENSE1_up_off.png;1240; 448
pdp10ki10_size=8844_sw_FM_BLOCK1_down_on.png;1052; 446
pdp10ki10_size=8844_sw_FM_BLOCK1_down_off.png;1053; 448
pdp10ki10_size=8844_sw_FM_BLOCK1_up_on.png;1047; 452
pdp10ki10_size=8844_sw_FM_BLOCK1_up_off.png;1046; 454
pdp10ki10_size=8844_sw_FM_BLOCK0_down_on.png;849; 449
pdp10ki10_size=8844_sw_FM_BLOCK0_down_off.png;853; 450
pdp10ki10_size=8844_sw_FM_BLOCK0_up_on.png;847; 449
pdp10ki10_size=8844_sw_FM_BLOCK0_up_off.png;847; 450
pdp10ki10_size=8844_sw_FM_MANUAL_down_on.png;626; 453
pdp10ki10_size=8844_sw_FM_MANUAL_down_off.png;629; 449
pdp10ki10_size=8844_sw_FM_MANUAL_up_on.png;592; 450
pdp10ki10_size=8844_sw_FM_MANUAL_up_off.png;593; 450
